name,occurrence_no,diet,type,length_m,max_ma,min_ma,region,lng,lat,class,family,description,full_description
Uteodon,528342,Unknown,Unknown,Unknown,150.8,145.0,Utah,-109.300552,40.441387,Ornithischia,Unknown,"Uteodon (meaning ""Ute tooth"") is a genus of herbivorous iguanodontian dinosaur. It is a basal iguanodontian which lived during the late Jurassic period (Tithonian age) in what is now Uintah County, Utah.","Uteodon is a dinosaur classified under the 'Ornithischia' class. It was a Unknown with a Unknown diet. The estimated maximum length was Unknown meters. Fossil records date from 150.8 to 145.0 million years ago. Fossils were discovered in the Utah region at approximately latitude 40.441387 and longitude -109.300552. Description: Uteodon (meaning ""Ute tooth"") is a genus of herbivorous iguanodontian dinosaur. It is a basal iguanodontian which lived during the late Jurassic period (Tithonian age) in what is now Uintah County, Utah."
Vagaceratops,256534,Unknown,Unknown,Unknown,83.5,70.6,Alberta,-111.300003,49.066666,Ornithischia,Ceratopsidae,"Vagaceratops (meaning ""wandering (vagus, Latin) horned face"", in reference to its close relationship with Kosmoceratops from Utah) is a genus of herbivorous ceratopsian dinosaur. It is a chasmosaurine ceratopsian which lived during the Late Cretaceous period (late Campanian) in what is now Alberta.","Vagaceratops is a dinosaur classified under the 'Ornithischia' class and belongs to the Ceratopsidae family. It was a Unknown with a Unknown diet. The estimated maximum length was Unknown meters. Fossil records date from 83.5 to 70.6 million years ago. Fossils were discovered in the Alberta region at approximately latitude 49.066666 and longitude -110.449997. Description: Vagaceratops (meaning ""wandering (vagus, Latin) horned face"", in reference to its close relationship with Kosmoceratops from Utah) is a genus of herbivorous ceratopsian dinosaur. It is a chasmosaurine ceratopsian which lived during the Late Cretaceous period (late Campanian) in what is now Alberta."
Vahiny,1204690,Unknown,Unknown,Unknown,72.1,66.0,Mahajanga,46.582222,-15.907778,Saurischia,Unknown,"Vahiny (meaning ""traveller"" in Malagasy) is an extinct genus of titanosaur sauropod dinosaur known from the Late Cretaceous of the Maevarano Formation, northwestern Madagascar. It contains a single species, Vahiny depereti.","Vahiny is a dinosaur classified under the 'Saurischia' class. It was a Unknown with a Unknown diet. The estimated maximum length was Unknown meters. Fossil records date from 72.1 to 66.0 million years ago. Fossils were discovered in the Mahajanga region at approximately latitude -15.9 and longitude 46.583332. Description: Vahiny (meaning ""traveller"" in Malagasy) is an extinct genus of titanosaur sauropod dinosaur known from the Late Cretaceous of the Maevarano Formation, northwestern Madagascar. It contains a single species, Vahiny depereti."
Valdosaurus,150248,herbivorous,ornithopod,3.0,130.0,125.45,England,-3.26402,40.646095,Ornithischia,Dryosauridae,"Valdosaurus (""Weald Lizard"") is a genus of bipedal herbivorous iguanodont ornithopod dinosaur found on the Isle of Wight and elsewhere in England, Spain and possibly also Romania. It lived during the Early Cretaceous.","Valdosaurus is a dinosaur classified under the 'Ornithischia' class and belongs to the Dryosauridae family. It was a ornithopod with a herbivorous diet. The estimated maximum length was 3.0 meters. Fossil records date from 130.0 to 113.0 million years ago. Fossils were discovered in the Castilla y Leon region at approximately latitude 41.898827 and longitude -3.26402. Description: Valdosaurus (""Weald Lizard"") is a genus of bipedal herbivorous iguanodont ornithopod dinosaur found on the Isle of Wight and elsewhere in England, Spain and possibly also Romania. It lived during the Early Cretaceous."
Variraptor,297282,Unknown,Unknown,Unknown,83.5,70.6,Bouches-du-Rhône,2.2,42.9137,Saurischia,Dromaeosauridae,"Variraptor ( VARR-i-rap-tor; ""Var thief"") is a possibly dubious and potentially chimaeric genus of dromaeosaurid theropod dinosaur from the Late Cretaceous of France.


== Discovery ==

Between 1992 and 1995 amateur paleontologists Patrick Méchin and Annie Méchin-Salessy uncovered the remains of a small theropod in the Grès à Reptiles Formation (Campanian-Maastrichtian) at La Bastide Neuve, near Fox-Amphoux.","Variraptor is a dinosaur classified under the 'Saurischia' class and belongs to the Dromaeosauridae family. It was a Unknown with a Unknown diet. The estimated maximum length was Unknown meters. Fossil records date from 83.5 to 66.0 million years ago. Fossils were discovered in the Bouches-du-Rhône region at approximately latitude 43.534836 and longitude 5.565626. Description: Variraptor ( VARR-i-rap-tor; ""Var thief"") is a possibly dubious and potentially chimaeric genus of dromaeosaurid theropod dinosaur from the Late Cretaceous of France.


== Discovery ==

Between 1992 and 1995 amateur paleontologists Patrick Méchin and Annie Méchin-Salessy uncovered the remains of a small theropod in the Grès à Reptiles Formation (Campanian-Maastrichtian) at La Bastide Neuve, near Fox-Amphoux."
Velafrons,715618,Unknown,Unknown,Unknown,83.5,70.6,Coahuila,-101.400276,25.5,Ornithischia,Hadrosauridae,"Velafrons (meaning ""sailed forehead"") is a genus of lambeosaurine hadrosaurid dinosaur from the Late Cretaceous of Mexico. It is known from a mostly complete skull and partial skeleton of a juvenile individual, with a bony crest  on the forehead.","Velafrons is a dinosaur classified under the 'Ornithischia' class and belongs to the Hadrosauridae family. It was a Unknown with a Unknown diet. The estimated maximum length was Unknown meters. Fossil records date from 83.5 to 70.6 million years ago. Fossils were discovered in the Coahuila region at approximately latitude 25.5 and longitude -101.400276. Description: Velafrons (meaning ""sailed forehead"") is a genus of lambeosaurine hadrosaurid dinosaur from the Late Cretaceous of Mexico. It is known from a mostly complete skull and partial skeleton of a juvenile individual, with a bony crest  on the forehead."
Velociraptor,220011,carnivorous,small theropod,1.8,83.6,72.1,Omnogov,104.0,44.0,Saurischia,Dromaeosauridae,"Velociraptor (; lit. 'swift thief') is a genus of small dromaeosaurid dinosaurs that lived in Asia during the Late Cretaceous epoch, about 75 million to 71 million years ago. Two species are currently recognized, although others have been assigned in the past.","Velociraptor is a dinosaur classified under the 'Saurischia' class and belongs to the Dromaeosauridae family. It was a small theropod with a carnivorous diet. The estimated maximum length was 1.8 meters. Fossil records date from 100.5 to 66.0 million years ago. Fossils were discovered in the Shanxi region at approximately latitude 40.040001 and longitude 112.420006. Description: Velociraptor (; lit. 'swift thief') is a genus of small dromaeosaurid dinosaurs that lived in Asia during the Late Cretaceous epoch, about 75 million to 71 million years ago. Two species are currently recognized, although others have been assigned in the past."
Velociraptorichnus,575505,Unknown,Unknown,Unknown,83.5,70.6,Lubelskie,23.063057,29.603611,Saurischia,Dromaeopodidae,Velociraptorichnus is an ichnogenus of dinosaur footprint. In 2016 based on the 10 centimetres (0.33 feet) long footprint the animal's size was estimated at 1.2–1.55 meters (3.9–5.1 ft) and 3.9–5.6 kg (8.6–12.3 lb).,Velociraptorichnus is a dinosaur classified under the 'Saurischia' class and belongs to the Dromaeopodidae family. It was a Unknown with a Unknown diet. The estimated maximum length was Unknown meters. Fossil records date from 125.0 to 89.8 million years ago. Fossils were discovered in the Sichuan region at approximately latitude 29.603611 and longitude 103.443054. Description: Velociraptorichnus is an ichnogenus of dinosaur footprint. In 2016 based on the 10 centimetres (0.33 feet) long footprint the animal's size was estimated at 1.2–1.55 meters (3.9–5.1 ft) and 3.9–5.6 kg (8.6–12.3 lb).
Velocisaurus,479515,Unknown,Unknown,Unknown,86.3,83.6,Neuquén,-68.058479,-39.117722,Saurischia,Noasauridae,"Velocisaurus (""swift lizard"") is a genus of noasaurid theropod dinosaur from the Late Cretaceous period of Argentina.


== Description ==

Velocisaurus was probably around 1.5 meters (4.9 feet) long, based on a tibia length of 14 centimetres (5.5 in).","Velocisaurus is a dinosaur classified under the 'Saurischia' class and belongs to the Noasauridae family. It was a Unknown with a Unknown diet. The estimated maximum length was Unknown meters. Fossil records date from 86.3 to 83.6 million years ago. Fossils were discovered in the Neuquén region at approximately latitude -38.941151 and longitude -68.058479. Description: Velocisaurus (""swift lizard"") is a genus of noasaurid theropod dinosaur from the Late Cretaceous period of Argentina.


== Description ==

Velocisaurus was probably around 1.5 meters (4.9 feet) long, based on a tibia length of 14 centimetres (5.5 in)."
Venenosaurus,513264,Unknown,Unknown,Unknown,129.4,125.0,Utah,-109.470901,38.8293,Saurischia,Brachiosauridae,Venenosaurus ( ven-EN-o-SOR-əs) is a genus of sauropod dinosaur that lived in what is now Utah during the Early Cretaceous. Its type and only species is Venenosaurus dicrocei.,Venenosaurus is a dinosaur classified under the 'Saurischia' class and belongs to the Brachiosauridae family. It was a Unknown with a Unknown diet. The estimated maximum length was Unknown meters. Fossil records date from 129.4 to 125.0 million years ago. Fossils were discovered in the Utah region at approximately latitude 38.8293 and longitude -109.470901. Description: Venenosaurus ( ven-EN-o-SOR-əs) is a genus of sauropod dinosaur that lived in what is now Utah during the Early Cretaceous. Its type and only species is Venenosaurus dicrocei.
Viavenator,1315654,Unknown,Unknown,Unknown,86.3,83.6,Neuquén,-69.218697,-37.522335,Saurischia,Abelisauridae,"Viavenator (meaning ""road hunter"") is a genus of carnivorous abelisaurid theropod dinosaur discovered in Argentina's Bajo de la Carpa Formation. It coexisted with the megaraptoran Tratayenia rosalesi.","Viavenator is a dinosaur classified under the 'Saurischia' class and belongs to the Abelisauridae family. It was a Unknown with a Unknown diet. The estimated maximum length was Unknown meters. Fossil records date from 86.3 to 83.6 million years ago. Fossils were discovered in the Neuquén region at approximately latitude -37.522335 and longitude -69.218697. Description: Viavenator (meaning ""road hunter"") is a genus of carnivorous abelisaurid theropod dinosaur discovered in Argentina's Bajo de la Carpa Formation. It coexisted with the megaraptoran Tratayenia rosalesi."
Vitakridrinda,740926,Unknown,Unknown,Unknown,72.1,66.0,Balochistan,69.39917,29.688057,Saurischia,Unknown,"This list of informally named dinosaurs is a listing of dinosaurs (excluding Aves; birds and their extinct relatives) that have never been given formally published scientific names. This list only includes names that were not properly published (""unavailable names"") and have not since been published under a valid name (see list of dinosaur genera for valid names).","Vitakridrinda is a dinosaur classified under the 'Saurischia' class. It was a Unknown with a Unknown diet. The estimated maximum length was Unknown meters. Fossil records date from 72.1 to 66.0 million years ago. Fossils were discovered in the Balochistan region at approximately latitude 29.688057 and longitude 69.400002. Description: This list of informally named dinosaurs is a listing of dinosaurs (excluding Aves; birds and their extinct relatives) that have never been given formally published scientific names. This list only includes names that were not properly published (""unavailable names"") and have not since been published under a valid name (see list of dinosaur genera for valid names)."
Volkheimeria,297557,Unknown,Unknown,Unknown,166.1,163.5,Chubut,-69.163521,-43.416218,Saurischia,Unknown,"Volkheimeria is an extinct genus of sauropod dinosaurs that lived in what is now Argentina during the Early Jurassic, 178–179 million years ago. Its type and only species is Volkheimeria chubutensis.","Volkheimeria is a dinosaur classified under the 'Saurischia' class. It was a Unknown with a Unknown diet. The estimated maximum length was Unknown meters. Fossil records date from 166.1 to 163.5 million years ago. Fossils were discovered in the Chubut region at approximately latitude -43.416218 and longitude -69.163521. Description: Volkheimeria is an extinct genus of sauropod dinosaurs that lived in what is now Argentina during the Early Jurassic, 178–179 million years ago. Its type and only species is Volkheimeria chubutensis."
Vouivria,788827,Unknown,Unknown,Unknown,161.2,155.7,Franche-Comté,5.419167,47.066387,Saurischia,Brachiosauridae,"Vouivria is a genus of herbivorous sauropod dinosaur, belonging to the Brachiosauridae, that lived in the area of present France during the Late Jurassic. The type species is Vouivria damparisensis.","Vouivria is a dinosaur classified under the 'Saurischia' class and belongs to the Brachiosauridae family. It was a Unknown with a Unknown diet. The estimated maximum length was Unknown meters. Fossil records date from 161.2 to 155.7 million years ago. Fossils were discovered in the Franche-Comté region at approximately latitude 47.066387 and longitude 5.419167. Description: Vouivria is a genus of herbivorous sauropod dinosaur, belonging to the Brachiosauridae, that lived in the area of present France during the Late Jurassic. The type species is Vouivria damparisensis."
Vulcanodon,367589,herbivorous,sauropod,6.5,201.3,199.3,Mashonaland North,28.275,-16.808332,Saurischia,Unknown,"Vulcanodon (meaning ""volcano tooth"") is an extinct genus of sauropod dinosaur from the Early Jurassic Uppermost Forest Sandstone of southern Africa. The only known species is V. karibaensis.","Vulcanodon is a dinosaur classified under the 'Saurischia' class. It was a sauropod with a herbivorous diet. The estimated maximum length was 6.5 meters. Fossil records date from 201.3 to 199.3 million years ago. Fossils were discovered in the Mashonaland North region at approximately latitude -16.808332 and longitude 28.275. Description: Vulcanodon (meaning ""volcano tooth"") is an extinct genus of sauropod dinosaur from the Early Jurassic Uppermost Forest Sandstone of southern Africa. The only known species is V. karibaensis."
Wannanosaurus,256711,Unknown,Unknown,Unknown,70.6,66.0,Anhui,118.337502,29.821943,Ornithischia,Unknown,"Wannanosaurus (meaning ""Wannan lizard"", named after the location where it was discovered) is a genus of basal pachycephalosaurian dinosaur from the Maastrichtian Upper Cretaceous Xiaoyan Formation, about 70 million years ago in what is now Anhui, China. The type species Wannanosaurus yansiensis was described by Hou Lian-Hai in 1977.","Wannanosaurus is a dinosaur classified under the 'Ornithischia' class. It was a Unknown with a Unknown diet. The estimated maximum length was Unknown meters. Fossil records date from 70.6 to 66.0 million years ago. Fossils were discovered in the Anhui region at approximately latitude 29.821943 and longitude 118.337502. Description: Wannanosaurus (meaning ""Wannan lizard"", named after the location where it was discovered) is a genus of basal pachycephalosaurian dinosaur from the Maastrichtian Upper Cretaceous Xiaoyan Formation, about 70 million years ago in what is now Anhui, China. The type species Wannanosaurus yansiensis was described by Hou Lian-Hai in 1977."
Wendiceratops,1286265,Unknown,Unknown,Unknown,83.5,70.6,Alberta,-110.862686,49.120899,Ornithischia,Ceratopsidae,"Wendiceratops is a genus of herbivorous centrosaurine ceratopsian dinosaur from the Late Cretaceous of Canada.


== Discovery ==
 
In 2010, Canadian fossil hunter Wendy Sloboda found a centrosaurine bonebed in the Pinhorn Provincial Grazing Reserve south of the Milk River, County of Forty Mile No.","Wendiceratops is a dinosaur classified under the 'Ornithischia' class and belongs to the Ceratopsidae family. It was a Unknown with a Unknown diet. The estimated maximum length was Unknown meters. Fossil records date from 83.5 to 70.6 million years ago. Fossils were discovered in the Alberta region at approximately latitude 49.120899 and longitude -110.862686. Description: Wendiceratops is a genus of herbivorous centrosaurine ceratopsian dinosaur from the Late Cretaceous of Canada.


== Discovery ==
 
In 2010, Canadian fossil hunter Wendy Sloboda found a centrosaurine bonebed in the Pinhorn Provincial Grazing Reserve south of the Milk River, County of Forty Mile No."
Wiehenvenator,1350643,Unknown,Unknown,Unknown,164.7,161.2,Northrhine Westphalia,8.814444,52.25861,Saurischia,Megalosauridae,"Wiehenvenator is a genus of megalosaurid theropod dinosaur from the Middle Jurassic (Callovian) of north western Germany. The genus contains a single species, W. albati.","Wiehenvenator is a dinosaur classified under the 'Saurischia' class and belongs to the Megalosauridae family. It was a Unknown with a Unknown diet. The estimated maximum length was Unknown meters. Fossil records date from 164.7 to 161.2 million years ago. Fossils were discovered in the Northrhine Westphalia region at approximately latitude 52.25861 and longitude 8.814444. Description: Wiehenvenator is a genus of megalosaurid theropod dinosaur from the Middle Jurassic (Callovian) of north western Germany. The genus contains a single species, W. albati."
Wildeichnus,790505,Unknown,Unknown,Unknown,155.7,150.8,Kielce,-68.116669,-47.583332,Saurischia,Unknown,"Wildeichnus is an ichnogenus of dinosaur footprint.


== See also ==

List of dinosaur ichnogenera


== References ==
Glut, Donald F. (2003).","Wildeichnus is a dinosaur classified under the 'Saurischia' class. It was a Unknown with a Unknown diet. The estimated maximum length was Unknown meters. Fossil records date from 155.7 to 150.8 million years ago. Fossils were discovered in the Kielce region at approximately latitude 50.700001 and longitude 20.5. Description: Wildeichnus is an ichnogenus of dinosaur footprint.


== See also ==

List of dinosaur ichnogenera


== References ==
Glut, Donald F. (2003)."
Willinakaqe,343963,Unknown,Unknown,Unknown,83.5,66.0,Río Negro,-67.491791,-39.29097,Ornithischia,Hadrosauridae,"Willinakaqe is a dubious genus of saurolophine hadrosaurid dinosaur described based on fossils from the late Cretaceous (late Campanian-early Maastrichtian stage) of the Río Negro Province of southern Argentina.


== Discovery and naming ==
Willinakaqe was first named by Rubén D. Juárez Valieri, José A. Haro, Lucas E. Fiorelli and Jorge O. Calvo in 2010 and the type species is Willinakaqe salitralensis.","Willinakaqe is a dinosaur classified under the 'Ornithischia' class and belongs to the Hadrosauridae family. It was a Unknown with a Unknown diet. The estimated maximum length was Unknown meters. Fossil records date from 83.5 to 66.0 million years ago. Fossils were discovered in the Río Negro region at approximately latitude -39.29097 and longitude -67.491791. Description: Willinakaqe is a dubious genus of saurolophine hadrosaurid dinosaur described based on fossils from the late Cretaceous (late Campanian-early Maastrichtian stage) of the Río Negro Province of southern Argentina.


== Discovery and naming ==
Willinakaqe was first named by Rubén D. Juárez Valieri, José A. Haro, Lucas E. Fiorelli and Jorge O. Calvo in 2010 and the type species is Willinakaqe salitralensis."
Wintonotitan,577756,Unknown,Unknown,Unknown,100.5,89.3,Queensland,142.483337,-22.683332,Saurischia,Unknown,"Wintonotitan (meaning ""Winton titan"") is a genus of titanosauriform dinosaur from Cenomanian (Late Cretaceous)-age Winton Formation of Australia. It is known from partial postcranial remains.","Wintonotitan is a dinosaur classified under the 'Saurischia' class. It was a Unknown with a Unknown diet. The estimated maximum length was Unknown meters. Fossil records date from 100.5 to 93.9 million years ago. Fossils were discovered in the Queensland region at approximately latitude -22.25 and longitude 142.483337. Description: Wintonotitan (meaning ""Winton titan"") is a genus of titanosauriform dinosaur from Cenomanian (Late Cretaceous)-age Winton Formation of Australia. It is known from partial postcranial remains."
Wulagasaurus,735999,Unknown,Unknown,Unknown,70.6,66.0,Heilongjiang,130.145828,48.394722,Ornithischia,Hadrosauridae,"Wulagasaurus (meaning ""Wulaga lizard"", in reference to the discovery locality) is a genus of saurolophine hadrosaurid dinosaur from the Late Cretaceous of Heilongjiang, China.  


== Discovery ==
 
Its remains were found in a bonebed in the middle Maastrichtian-age Yuliangze Formation, dated to 69 million years ago.","Wulagasaurus is a dinosaur classified under the 'Ornithischia' class and belongs to the Hadrosauridae family. It was a Unknown with a Unknown diet. The estimated maximum length was Unknown meters. Fossil records date from 70.6 to 66.0 million years ago. Fossils were discovered in the Heilongjiang region at approximately latitude 48.394722 and longitude 130.145828. Description: Wulagasaurus (meaning ""Wulaga lizard"", in reference to the discovery locality) is a genus of saurolophine hadrosaurid dinosaur from the Late Cretaceous of Heilongjiang, China.  


== Discovery ==
 
Its remains were found in a bonebed in the middle Maastrichtian-age Yuliangze Formation, dated to 69 million years ago."
Wulatelong,1138013,Unknown,Unknown,Unknown,83.6,72.1,Linhe,106.745003,41.741943,Saurischia,Oviraptoridae,"Wulatelong is an extinct genus of basal oviraptorid dinosaur known from the Late Cretaceous Wulansuhai Formation (Campanian stage) of Bayan Mandahu, Linhe District of Inner Mongolia, northern China. It contains a single species, Wulatelong gobiensis.","Wulatelong is a dinosaur classified under the 'Saurischia' class and belongs to the Oviraptoridae family. It was a Unknown with a Unknown diet. The estimated maximum length was Unknown meters. Fossil records date from 83.6 to 72.1 million years ago. Fossils were discovered in the Linhe region at approximately latitude 41.741943 and longitude 106.745003. Description: Wulatelong is an extinct genus of basal oviraptorid dinosaur known from the Late Cretaceous Wulansuhai Formation (Campanian stage) of Bayan Mandahu, Linhe District of Inner Mongolia, northern China. It contains a single species, Wulatelong gobiensis."
Xenoceratops,1081719,Unknown,Unknown,Unknown,83.5,70.6,Alberta,-111.356941,49.507221,Ornithischia,Ceratopsidae,"Xenoceratops (meaning ""alien horned face"") is a genus of centrosaurine ceratopsid dinosaur known from the Late Cretaceous (middle Campanian stage), and is known to have lived in what is currently Alberta, Canada. The genus has one known species, Xenoceratops foremostensis.","Xenoceratops is a dinosaur classified under the 'Ornithischia' class and belongs to the Ceratopsidae family. It was a Unknown with a Unknown diet. The estimated maximum length was Unknown meters. Fossil records date from 83.5 to 70.6 million years ago. Fossils were discovered in the Alberta region at approximately latitude 49.507221 and longitude -111.356941. Description: Xenoceratops (meaning ""alien horned face"") is a genus of centrosaurine ceratopsid dinosaur known from the Late Cretaceous (middle Campanian stage), and is known to have lived in what is currently Alberta, Canada. The genus has one known species, Xenoceratops foremostensis."
Xenotarsosaurus,488653,Unknown,Unknown,Unknown,99.6,89.3,Chubut,-69.616669,-45.316669,Saurischia,Abelisauridae,"Xenotarsosaurus is a genus of abelisaurid theropod dinosaur that lived during the Late Cretaceous of Argentina.


== Discovery ==
In 1980 geologist Juan Carlos Sciutto discovered a rich fossil site six kilometres north of the Ocho Hermanos ranch in Chubut province.","Xenotarsosaurus is a dinosaur classified under the 'Saurischia' class and belongs to the Abelisauridae family. It was a Unknown with a Unknown diet. The estimated maximum length was Unknown meters. Fossil records date from 99.6 to 89.3 million years ago. Fossils were discovered in the Chubut region at approximately latitude -45.316669 and longitude -69.616669. Description: Xenotarsosaurus is a genus of abelisaurid theropod dinosaur that lived during the Late Cretaceous of Argentina.


== Discovery ==
In 1980 geologist Juan Carlos Sciutto discovered a rich fossil site six kilometres north of the Ocho Hermanos ranch in Chubut province."
Xiangxipus,519616,Unknown,Unknown,Unknown,100.5,66.0,Hunan,110.805557,27.928057,Saurischia,Unknown,"Xiangxipus is an ichnogenus of dinosaur from ichnofamily Eubrontidae. Footprints of this dinosaur are found only in Cretaceous deposits of China in Xiangxi, Jiuquwan mine tracksite (HV).","Xiangxipus is a dinosaur classified under the 'Saurischia' class. It was a Unknown with a Unknown diet. The estimated maximum length was Unknown meters. Fossil records date from 100.5 to 66.0 million years ago. Fossils were discovered in the Hunan region at approximately latitude 27.928057 and longitude 110.805557. Description: Xiangxipus is an ichnogenus of dinosaur from ichnofamily Eubrontidae. Footprints of this dinosaur are found only in Cretaceous deposits of China in Xiangxi, Jiuquwan mine tracksite (HV)."
Xianshanosaurus,1172079,Unknown,Unknown,Unknown,100.5,89.8,Henan,112.589302,34.112,Saurischia,Unknown,"Xianshanosaurus (Chinese: 岘山龙; pinyin: xiànshānlóng) is a genus of sauropod dinosaur from the Early Cretaceous (Aptian-Albian) of the Ruyang Basin in Henan Province, China. Its type and only species is Xianshanosaurus shijiagouensis.","Xianshanosaurus is a dinosaur classified under the 'Saurischia' class. It was a Unknown with a Unknown diet. The estimated maximum length was Unknown meters. Fossil records date from 100.5 to 89.8 million years ago. Fossils were discovered in the Henan region at approximately latitude 34.112 and longitude 112.589302. Description: Xianshanosaurus (Chinese: 岘山龙; pinyin: xiànshānlóng) is a genus of sauropod dinosaur from the Early Cretaceous (Aptian-Albian) of the Ruyang Basin in Henan Province, China. Its type and only species is Xianshanosaurus shijiagouensis."
Xiaosaurus,402865,Unknown,Unknown,Unknown,170.3,163.5,Sichuan,104.852501,29.411388,Ornithischia,Unknown,"Xiaosaurus (""dawn lizard"", ), is a genus of small herbivorous dinosaur from the middle Jurassic, approximately 170.3 to 163.5 mya. Xiaosaurus lived in what is now the Sichuan Basin of China.","Xiaosaurus is a dinosaur classified under the 'Ornithischia' class. It was a Unknown with a Unknown diet. The estimated maximum length was Unknown meters. Fossil records date from 170.3 to 163.5 million years ago. Fossils were discovered in the Sichuan region at approximately latitude 29.411388 and longitude 104.852501. Description: Xiaosaurus (""dawn lizard"", ), is a genus of small herbivorous dinosaur from the middle Jurassic, approximately 170.3 to 163.5 mya. Xiaosaurus lived in what is now the Sichuan Basin of China."
Xiaotingia,964027,Unknown,Unknown,Unknown,167.7,150.8,Liaoning,119.991112,40.868057,Saurischia,Unknown,"Xiaotingia is a genus of paravian theropod dinosaur, possibly an anchiornithid, from Middle Jurassic or early Late Jurassic deposits of western Liaoning, China. It contains a single species, Xiaotingia zhengi.","Xiaotingia is a dinosaur classified under the 'Saurischia' class. It was a Unknown with a Unknown diet. The estimated maximum length was Unknown meters. Fossil records date from 167.7 to 150.8 million years ago. Fossils were discovered in the Liaoning region at approximately latitude 40.868057 and longitude 119.991112. Description: Xiaotingia is a genus of paravian theropod dinosaur, possibly an anchiornithid, from Middle Jurassic or early Late Jurassic deposits of western Liaoning, China. It contains a single species, Xiaotingia zhengi."
Xinjiangovenator,487798,Unknown,Unknown,Unknown,122.46,100.5,Xinjiang,85.666664,46.099998,Saurischia,Unknown,"Xinjiangovenator (meaning ""Xinjiang hunter"") is a genus of coelurosaurian dinosaurs, possibly part of the group Maniraptora, which lived during the Early Cretaceous period, sometime between the Valanginian and Albian stages. 


== Discovery ==
 
The remains of Xinjiangovenator were found in the Lianmuqin Formation of Wuerho, Xinjiang, China, and were first described by Dong Zhiming in 1973.","Xinjiangovenator is a dinosaur classified under the 'Saurischia' class. It was a Unknown with a Unknown diet. The estimated maximum length was Unknown meters. Fossil records date from 122.46 to 100.5 million years ago. Fossils were discovered in the Xinjiang region at approximately latitude 46.099998 and longitude 85.666664. Description: Xinjiangovenator (meaning ""Xinjiang hunter"") is a genus of coelurosaurian dinosaurs, possibly part of the group Maniraptora, which lived during the Early Cretaceous period, sometime between the Valanginian and Albian stages. 


== Discovery ==
 
The remains of Xinjiangovenator were found in the Lianmuqin Formation of Wuerho, Xinjiang, China, and were first described by Dong Zhiming in 1973."
Xinjiangtitan,1190808,Unknown,Unknown,Unknown,168.3,163.5,Xinjiang,90.573891,42.963055,Saurischia,Mamenchisauridae,"Xinjiangtitan (Chinese: 新疆巨龙; pinyin: Xīnjiāngjùlóng) is an extinct genus of mamenchisaurid sauropod that lived during the Middle Jurassic of what is now Xinjiang, northwestern China. Its type and only species is Xinjiangtitan shanshanesis (Chinese: 鄯善新疆巨龙; pinyin: Shànshàn Xīnjiāngjùlóng), known from a single incomplete skeleton recovered from the Qiketai Formation.","Xinjiangtitan is a dinosaur classified under the 'Saurischia' class and belongs to the Mamenchisauridae family. It was a Unknown with a Unknown diet. The estimated maximum length was Unknown meters. Fossil records date from 168.3 to 163.5 million years ago. Fossils were discovered in the Xinjiang region at approximately latitude 42.963055 and longitude 90.573891. Description: Xinjiangtitan (Chinese: 新疆巨龙; pinyin: Xīnjiāngjùlóng) is an extinct genus of mamenchisaurid sauropod that lived during the Middle Jurassic of what is now Xinjiang, northwestern China. Its type and only species is Xinjiangtitan shanshanesis (Chinese: 鄯善新疆巨龙; pinyin: Shànshàn Xīnjiāngjùlóng), known from a single incomplete skeleton recovered from the Qiketai Formation."
Xiongguanlong,810684,Unknown,Unknown,Unknown,125.0,100.5,Gansu,98.413506,39.771988,Saurischia,Unknown,Xiongguanlong (/ɕiʊŋˌkwaːnˈlʊŋ/) is an extinct genus of tyrannosauroid theropod from the Early Cretaceous period of what is now China.  The type and only species is X. baimoensis.,Xiongguanlong is a dinosaur classified under the 'Saurischia' class. It was a Unknown with a Unknown diet. The estimated maximum length was Unknown meters. Fossil records date from 125.0 to 100.5 million years ago. Fossils were discovered in the Gansu region at approximately latitude 39.771988 and longitude 98.413506. Description: Xiongguanlong (/ɕiʊŋˌkwaːnˈlʊŋ/) is an extinct genus of tyrannosauroid theropod from the Early Cretaceous period of what is now China.  The type and only species is X. baimoensis.
Xiuningpus,1203763,Unknown,Unknown,Unknown,100.5,66.0,Anhui,118.032776,29.790001,Saurischia,Unknown,"Xiuninggpus is an extinct ichnogenus of dinosaur footprint. There are two known ichnospecies, X. xintanensis and X. qukouensis.","Xiuningpus is a dinosaur classified under the 'Saurischia' class. It was a Unknown with a Unknown diet. The estimated maximum length was Unknown meters. Fossil records date from 100.5 to 66.0 million years ago. Fossils were discovered in the Anhui region at approximately latitude 29.790001 and longitude 118.032776. Description: Xiuninggpus is an extinct ichnogenus of dinosaur footprint. There are two known ichnospecies, X. xintanensis and X. qukouensis."
